product_id,title,brand,price,description,image_url,features,category
B000MJ40D2,Behringer MINI MON MON800 Ultra-Compact Stereo Monitor Matrix Mixer,Behringer,N/A,"<div class=""aplus""> <h4>BEHRINGERMINIMON MON800</h4> Ultra-Compact Stereo Monitor Matrix Mixer with Talkback Mic By listening to your mix through multiple sound systems, you can craft a mix that sound...",https://images-na.ssl-images-amazon.com/images/I/41dsHyKnJiL.jpg,Ultra-compact 9.5 monitor matrix mixer for studio and stage applications | Dedicated input section with 4 selectable and mixable stereo inputs | Accurate 6-digit LED main stereo output meters for precise level indication,Musical Instruments
B000MJ406Y,BEHRINGER MINIFBQ FBQ800,Behringer,$17.84,"<div class=""aplus""> <h4>BEHRINGER MINIFBQ FBQ800</h4> Ultra-Compact 9-Band Graphic Equalizer with FBQ If we all lived in a perfect world, there would be no need for audio equalization. Sound systems w...",https://images-na.ssl-images-amazon.com/images/I/41Rk1JkEQbL.jpg,"Ultra-compact 9.5"" graphic equalizer for studio and stage applications | Revolutionary FBQ Feedback Detection system instantly reveals critical frequencies and can also be used as Audio Analyzer | Additional Low-cut filter removes unwanted frequencies, e. g. floor rumble",Musical Instruments
B000MJ9E92,BEHRINGER MINIFEX FEX800,Behringer,N/A,"BEHRINGER MINIFEX FEX800 Ultra-Compact Stereo Multi-FX Processor Ultra-compact stereo multi-effects processor for podcast, studio and stage applications 16 awesome FX presets in 24-bit resolution incl...",https://images-na.ssl-images-amazon.com/images/I/31PLzTA1iTL.jpg,"Ultra-compact stereo multi-effects processor for podcast, studio and stage applications | 16 awesome FX presets in 24-bit resolution including reverb, delay, chorus, flanger, phaser, rotary speaker, pitch shifter and multi-effects | Intuitive FX Preset control with LEDs indicating the selected program",Musical Instruments
B000MO2QJM,Electro-Harmonix Pocket Metal Muff Distortion Pedal,Electro-Harmonix,$26.24,"Heavy metal firepower that fits in the palm of your hand. The little brother of the Metal Muff family is nasty. Carefully selected mid frequencies are switch selectable offering powerful, musical scoo...",https://images-na.ssl-images-amazon.com/images/I/51QxXrwayuL.jpg,"Volume knobDistortion level knobMid frequency selection switch | The Electro-Harmonix Nano Pocket Metal Muff Distortion Pedal takes the most powerful features from the popular Metal Muff and artfully squeezes them into a slick, die cast aluminum housing | Switch-selectable mid frequencies offer powerful scoops",Musical Instruments
B000MTRWWI,"Planet Waves Woven Guitar Strap, Celtic",D'Addario Accessories,$19.99,"Woven Guitar Strap, Adjustable from 35"" to 59.5"" - Celtic Design",https://images-na.ssl-images-amazon.com/images/I/413y%2BKKzZ7L.jpg,"Unique Celtic interlace design | Adjustable from 35"" to 59.5"" long | Provides maximum comfort for standing situations",Musical Instruments
B000MVYOZY,Behringer Ultracoustic AT108 Ultra-Compact 15-Watt Acoustic Instrument Amplifier,Behringer,$14.99,"BEHRINGER ULTRACOUSTIC AT108: Ultra-Compact 15-Watt Acoustic Instrument Amplifier with VTC-Technology and Original 8"" BUGERA Speaker. Extremely versatile 2-channel acoustic instrument amplifier. Power...",https://images-na.ssl-images-amazon.com/images/I/61BT8teeI3L.jpg,"Extremely versatile 2-channel acoustic instrument amplifier | Powerful 20-Watt, 8"" dual-cone speaker for wide frequency response | Additional microphone input with separate volume control",Musical Instruments
B000MYIIRG,Samson MD5 Desktop Microphone Stand,Samson Technologies,$0.91,Desktop Microphone Stand,https://images-na.ssl-images-amazon.com/images/I/41Bk9bkvddL.jpg,"5"" Desktop microphone stand | Designed to hold any standard microphone for desktop placement | Weighted metal base for stability",Musical Instruments
B000N5MK8M,Heet Sound PLUSEBOW Plus E-bow for Guitar,Heet Sound,N/A,The EBow is an amazing hand-held device that uses electro-magnetism to create amazing sound effects on electric guitar. The small battery-powered unit replaces the pick in the right hand letting the g...,https://images-na.ssl-images-amazon.com/images/I/51X1geyBrcL.jpg,Used to produce a variety of sounds not usually playable on an electric guitar | For Electric and Acoustic Guitars | Comes with Mini CD lesson,Musical Instruments
B000N5YEDG,Nady DKW DUO HT B/D VHF Dual Wireless Handheld Microphone System &ndash; include...,Nady,$7.99,<b>Ideal entry-level system  All the advantages and freedom of wireless operation without cumbersome cords</b> The <b>Nady DKW-Duo HT</b> is a cost effective dual channel VHF handheld wireless microph...,https://images-na.ssl-images-amazon.com/images/I/41ul7ojGbYL.jpg,"Two wireless microphones and a receiver  Great dual system for karaoke, live performance, singing with friends. Operate either microphone individually or both simultaneously  Microphones provide up to 15 hours of wireless operation on a single 9V alkaline battery | Each microphone operates on a single separate channel in the high-band VHF range for reliable, interference-free performance, and excellent high-fidelity audio. 150+ ft. typical operating range  up to 300+ ft. line-of-sight | Easy, convenient operation with On/Off switch and low-battery LED indicator which flashes once for Unit On and lights steady for low-battery alert",Musical Instruments
B000N94RP2,Sennheiser e935 Cardioid Dynamic Handheld Mic,Sennheiser,$34.99,The e935 is a cardioid vocal stage microphone specially designed to perform under pressure while cutting through the mix with its high output. Made for the working musician. Excellent sound results gu...,https://images-na.ssl-images-amazon.com/images/I/31zC7gY3KGL.jpg,Made for the working musician | Shock mounted capsule with hum bucking coil | Metal construction,Musical Instruments
B000NAXDH4,Zoom FS01 Footswitch,Zoom,$0.91,"<div class=""aplus"" > <img class=""leftImage"" src=""https://images-na.ssl-images-amazon.com/images/G/01/musical-instruments/detail-page/sc_b005cq2zy6-10zoom.jpg"" width=""150"" height=""23"" alt=""Zoom""/> <div...",https://images-na.ssl-images-amazon.com/images/I/41LqsncUG6L.jpg,Switching Type: Unlatch and Normally Closed,Musical Instruments
B000NB2D7O,K &amp; M Flute Stand (Black),K & M,$17.45,Flute Stand,https://images-na.ssl-images-amazon.com/images/I/316mMA5iWJL.jpg,"Unique, compact and extremely light flute stand with black plastic peg and detachable base | K&M's zinc die-cast legs ensure durability and stability | Folded up, the stand can fit in your back pocket!",Musical Instruments
B000NE3JZ6,"Kaplan Premium Light Rosin with Case for Violin, Viola, and Cello by D' Addario",D'Addario,$8.49,Kaplan Premium Rosin Light With Case. Kaplan Premium Rosin is formulated using the original Kaplan recipe that produces less dust and helps keep the instrument cleaner. The rosin is packed in an attra...,https://images-na.ssl-images-amazon.com/images/I/41asNnW0iyL.jpg,Light rosin | Case designed for one-handed use | Low dust,Musical Instruments
B000NE4UN6,Hercules GSB001 Carry Bag For GS412/414/415,Hercules,$15.99,"The Hercules GSB001 Guitar Stand bag is made of a high density nylon and features a quick release drawstring or quick set-up and packing. Features: Carrying bag for GS412B, GS414B, GS415B, GS422B, GS4...",https://images-na.ssl-images-amazon.com/images/I/31f8whd33-L.jpg,"High-density nylon. | Drawstring opening for quick packing. | Carrying bag for GS412B, GS414B, GS415B, GS422B, GS432B, GS455B and GS405B.",Musical Instruments
B000NHB9BE,Hercules GS402BB Mini Electric Stand with Bag,Hercules,$6.04,This all in one design is stable and chunky and contains no loose parts. Includes SFF rubber to protect your guitar's finish and comes with built in locking pins for fast and secure setup. Includes ca...,https://images-na.ssl-images-amazon.com/images/I/41yc%2B31F9%2BL.jpg,Brand: HERCULES | Works well with electric guitars and basses | Base Radius 10.2-Inch,Musical Instruments
B000NJ2TIE,"Behringer Ultravoice XM1800S Dynamic Cardioid Vocal and Instrument Microphones, ...",Behringer,$7.99,Set of 3 Dynamic Super Cardioid Vocal / Instrument Microphones,https://images-na.ssl-images-amazon.com/images/I/51LOyF-rVuL.jpg,"<span class=""a-size-base a-color-secondary"">
                Dynamic vocal and instrument microphone with on/off switch for excellent studio and live performance
            </span> | <span class=""a-size-base a-color-secondary"">
                Ultra-wide frequency response for brilliant and transparent sound
            </span> | <span class=""a-size-base a-color-secondary"">
                Extremely high signal output lets your voice cut through
            </span>",Musical Instruments
B000NKKHVE,Peterson TP-3 Tuning Pickup,Peterson,$16.95,Peterson TP-3 Clip-On Tuning Pickup includes a more sensitive piezo pickup than any previous model to improve the signal transmission of your acoustic instrument into your tuner. The larger opening ca...,https://images-na.ssl-images-amazon.com/images/I/41zclHH7aCL.jpg,"Use with any instrument and any tuner | Totally isolate your instrument from any other sound in the room permitting confident tuning even in the noisiest environments | Clips onto the lead pipe, barrel of a flute, or any round tubing on horns with no marring to the instrument",Musical Instruments
B000NLRWEI,M-Audio EX-P Expression Pedal,M-Audio,$7.99,M-Audio EX-P Expression Pedal,https://images-na.ssl-images-amazon.com/images/I/41eLDq23ElL.jpg,"Polarity switch insures compatibility with most other brands | ""Hardwired 1/4"""" cable "" | Durable molded construction",Musical Instruments
B000NTEVKS,K &amp; M Clarinet Stand,K & M,$17.99,"The K&M 15222 Clarinet Stand is a unique, compact stand with black plastic peg that fits all current models of clarinets. The detachable 4-leg base provides maximum stability for the instrument, and s...",https://images-na.ssl-images-amazon.com/images/I/61%2B4hHLohxL.jpg,Fits all standard clarinet models | 4-leg detachable base | Weight: 0.26 lb.,Musical Instruments
B000NUXNWE,Electro-Harmonix Hum Debugger Hum Eliminator,Electro-Harmonix,$26.24,"Every musician battles hum in their signal chain. The Hum Debugger turns it into dead silence, courtesy of a little EH magic. Not a noise gate and not a noise suppressor, but a pedal that eliminates h...",https://images-na.ssl-images-amazon.com/images/I/51usVA6tyyL.jpg,Completely eliminates hum from any audio source | It's not a suppressor or noise gate | It's absolute silence,Musical Instruments
B000NUYAI0,Konig and Meyer Music Stand Carrying Bag for 100/1 Stands,K&amp;M,$9.95,BAG FOR RAINBOW STANDS KC,https://images-na.ssl-images-amazon.com/images/I/31MLX97KEPL.jpg,"Black carrying case with silk screen K&amp;M logo for music stands 100/1, 10062 and 10065. | Waterproof | Features hook-and-loop flap fastener and adjustable shoulder strap.",Musical Instruments
B000NV2PQI,"VOX VCC090 Red Coiled 1/4&quot; Cable with Mesh Bag, 29.5'",Vox,$33.99,VOX Vintage Coiled cables utilize unique audiophile grade materials and technology to give you the best possible performance. These classic curly cables are the ideal choice for players who love the r...,https://images-na.ssl-images-amazon.com/images/I/519z7hN4jML.jpg,"Multi-gauge conductors to give optimum performance at all sound frequencies | 99.99% purity, oxygen-free, copper cable conductors for superior sound | Precision-machined gold-plated connectors with one-piece tip for maximum reliability",Musical Instruments
B000NZKGEM,Stagg UPC-424 Guitar Effect Pedals Case with High Density Foam Padded Interior -...,Stagg,$45.31,Stagg UPC-424 Guitar Effect Pedals Case,https://images-na.ssl-images-amazon.com/images/I/415kXMX8G9L.jpg,"Rugged, Medium Weight ABS Case | Chrome Hardware | High Density Foam Padded Interior",Musical Instruments
B000OE2G54,Rode Boompole Professional Microphone Boom Arm,Rode,$26.24,"Lightweight Boom Pole for RODE NTG-1, NTG-2, and VideoMic",https://images-na.ssl-images-amazon.com/images/I/21Ecuw1us7L.jpg,"Amazon as the seller is the ONLY authorized Fulfilled By Amazon Dealer | Purchases from unauthorized dealers carry No Warranty | The RODE Boompole is a precision balanced professional boom pole for location recording, machined from high grade, lightweight aluminum",Musical Instruments
B000OLVXP6,Ernie Ball Ernesto Palla Nylon Clear and Silver Classical Tie On Set,Ernie Ball,$7.81,"Ernesto Palla concert quality classical guitar strings are made of a solid nylon filament. Silver fourth, fifth, and sixth wound strings are made of silver plated copper wrapped around a nylon floss c...",https://images-na.ssl-images-amazon.com/images/I/6141p0fozuL.jpg,Medium Tension | For Classical guitars | Tie on ends,Musical Instruments
B000OMG0KI,D&rsquo;Addario Accessories Humidipak Two-Way Humidification System &ndash; Auto...,D'Addario Accessories,$17.93,"Protect your instrument investment with the DAddario Accessories Humidipak Two-Way Humidification System. The D'Addario Humidipak System is the only maintenance free, two-way humidity system for guita...",https://images-na.ssl-images-amazon.com/images/I/41EMWsxmg6L.jpg,"TWO-WAY HUMIDITY CONTROL  DAddario Accessories Humidipak Two-Way Humidification System is the only maintenance-free two-way humidity control system for guitars. It automatically maintains the optimal 45-50% relative humidity level within your instrument case by adding or depleting moisture as necessary. | PROTECT YOUR INSTRUMENT  The patented two-way purified humidity control system protects your instrument against warping, cracks and other damage caused by lack of humidification. This system eliminates the guesswork and anxiety of maintaining your instruments proper humidity level. | MAINTENANCE-FREE  Unlike refillable humidifiers, the DAddario system is maintenance-free. It is long lasting and does not require any adjustments based on seasonal temperature changes or geographic locations. No water, no drips, no mess.",Musical Instruments
